id,name,brand,price_inr,rating,rating_count,gender,wear_type,category,category_label,slot,occasion,tags,description,description_source,image,image_url,site,product_url,collected_at,base_colour,season,usage
nykaa_24377703,Women Malak Brown Solid Juttis,YASSIO,1200,,,women,footwear,ethnic-footwear,Ethnic Footwear,,festive,women;footwear;ethnic-footwear;festive;YASSIO,Buy YASSIO Women Malak Brown Solid Juttis (UK 4) online at best prices on Nykaa Fashion. Uncover the perfect blend of style and savings & avail fast delivery with great offers.,site,images/nykaa/24377703.jpg,,nykaa,https://www.nykaafashion.com/yassio-women-malak-brown-solid-juttis/p/24377703,2026-06-13T08:23:20.075481+00:00,,,
nykaa_22909654,Brown UV Protection Oval Full Rim Casual Women Sunglass - VS 2301-Gold-BRN (40),HASHTAG EYEWEAR,699,,,women,accessory,sunglasses,Sunglasses,,vacation,women;accessory;sunglasses;vacation;HASHTAG EYEWEAR,Buy HASHTAG EYEWEAR Brown UV Protection Oval Full Rim Casual Women Sunglass - VS 2301-Gold-BRN (40) online at best prices on Nykaa Fashion. Uncover the perfect blend of style and savings & avail fast delivery with great offers.,site,images/nykaa/22909654.jpg,,nykaa,https://www.nykaafashion.com/hashtag-eyewear-brown-uv-protection-oval-full-rim-casual-women-sunglass-vs-2301-gold-brn-40/p/22909654,2026-06-13T08:36:04.713855+00:00,,,
ajio_702013278,Men Slip-On Formal Shoes,REGAL,3990,,,men,footwear,formal-shoes,Formal Shoes,,office,men;footwear;formal-shoes;office;REGAL,Brown pair of formal shoes for men from REGAL. Well suited to office and formal settings.,metadata,images/ajio/702013278.jpg,,ajio,https://www.ajio.com/regal-men-slip-on-formal-shoes/p/702013278_brown,2026-06-13T08:58:54.381386+00:00,,,
ajio_700917335,Men Formal Lace-Up Shoes with Faux Leather Upper,KOSHER,1500,3.7,,men,footwear,formal-shoes,Formal Shoes,,office,men;footwear;formal-shoes;office;KOSHER,Black pair of formal shoes for men from KOSHER. It features a leather build. Well suited to office and formal settings.,metadata,images/ajio/700917335.jpg,,ajio,https://www.ajio.com/kosher-men-formal-lace-up-shoes-with-faux-leather-upper/p/700917335_black,2026-06-13T09:00:02.446018+00:00,,,
ajio_469683825,Men Patterned Low-Top Loafers,U.S. Polo Assn.,1610,3.4,,men,footwear,loafers,Loafers,,casual,men;footwear;loafers;casual;U.S. Polo Assn.,Black pair of loafers for men from U.S. Polo Assn.. Easy to dress down for everyday casual wear.,metadata,images/ajio/469683825.jpg,,ajio,https://www.ajio.com/u-s-polo-assn-men-patterned-low-top-loafers/p/469683825_black,2026-06-13T09:03:28.814756+00:00,,,
ajio_700692049,Men Double-Strap Slip-On Sandals,SPYKAR,1100,3.6,,men,footwear,sandals,Sandals,,vacation,men;footwear;sandals;vacation;SPYKAR,Olive pair of sandals for men from SPYKAR. A versatile addition to the wardrobe.,metadata,images/ajio/700692049.jpg,,ajio,https://www.ajio.com/spykar-men-double-strap-slip-on-sandals/p/700692049_olive,2026-06-13T09:23:19.410315+00:00,,,
ajio_701984081,Men Ankle-Length Chelsea Boots with Lace Fastening,BUCIK,595,3.5,,men,footwear,boots,Boots,,winter,men;footwear;boots;winter;BUCIK,Brown pair of boots for men from BUCIK. A versatile addition to the wardrobe.,metadata,images/ajio/701984081.jpg,,ajio,https://www.ajio.com/bucik-men-ankle-length-chelsea-boots-with-lace-fastening/p/701984081_brown,2026-06-13T09:32:18.911669+00:00,,,
ajio_464207650,Men Elevator Casual Heeled Slip-on Traditional Jutti,BXXY,1400,2.0,,men,footwear,ethnic-footwear,Ethnic Footwear,,wedding,men;footwear;ethnic-footwear;wedding;BXXY,Brown pair of ethnic footwear for men from BXXY. Made for weddings and festive celebrations.,metadata,images/ajio/464207650.jpg,,ajio,https://www.ajio.com/bxxy-men-elevator-casual-heeled-slip-on-traditional-jutti/p/464207650_brown,2026-06-13T09:43:55.208410+00:00,,,
ajio_4935353720,Men Analogue Watch-NU1825SL16,TITAN,2236,,,men,accessory,watches,Watches,,office,men;accessory;watches;office;TITAN,Multicoloured watch for men from TITAN. Well suited to office and formal settings.,metadata,images/ajio/4935353720.jpg,,ajio,https://www.ajio.com/titan-men-analogue-watch-nu1825sl16/p/4935353720_multi,2026-06-13T09:48:38.466298+00:00,,,
ajio_4934125790,Men Water-Resistant Analogue Watch-90200SL04,TITAN,7697,,,men,accessory,watches,Watches,,office,men;accessory;watches;office;TITAN,Multicoloured watch for men from TITAN. Well suited to office and formal settings.,metadata,images/ajio/4934125790.jpg,,ajio,https://www.ajio.com/titan-men-water-resistant-analogue-watch-90200sl04/p/4934125790_multi,2026-06-13T09:50:17.328072+00:00,,,
ajio_702546309,ANIME - Men Baseball Caps,BEWAKOOF,383,4.0,,men,accessory,caps,Caps,,sports,men;accessory;caps;sports;BEWAKOOF,Olive cap for men from BEWAKOOF. Built for workouts and active days.,metadata,images/ajio/702546309.jpg,,ajio,https://www.ajio.com/bewakoof-anime--men-baseball-caps/p/702546309_olive,2026-06-13T09:53:11.612028+00:00,,,
fpi_30714,Fabindia Boys White Churidar,Fabindia,724,4.0,50.0,men,ethnic,churidar,Churidar,bottomwear,festive,men;ethnic;churidar;festive;white;summer;ethnic,Fabindia Boys White Churidar. White Churidar for men. Category: Bottomwear/Churidar. Intended usage: Ethnic. Season: Summer.,fashion-product-images,images/fpi/30714.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/30714.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=30714.jpg,2024-01-01T00:00:00+00:00,white,summer,ethnic
fpi_5458,Nike Men Training Knit Navy Blue Track Pant,Nike,1195,4.0,50.0,men,western,track-pants,Track Pants,bottomwear,sports,men;western;track-pants;sports;navy blue;summer;sports,Nike Men Training Knit Navy Blue Track Pant. Navy Blue Track Pants for men. Category: Bottomwear/Track Pants. Intended usage: Sports. Season: Summer.,fashion-product-images,images/fpi/5458.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/5458.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=5458.jpg,2024-01-01T00:00:00+00:00,navy blue,summer,sports
fpi_16198,Puma Men Poly Knitted Black Tracksuit,Puma,781,4.0,50.0,men,western,tracksuits,Tracksuits,bottomwear,sports,men;western;tracksuits;sports;black;fall;sports,Puma Men Poly Knitted Black Tracksuit. Black Tracksuits for men. Category: Bottomwear/Tracksuits. Intended usage: Sports. Season: Fall.,fashion-product-images,images/fpi/16198.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/16198.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=16198.jpg,2024-01-01T00:00:00+00:00,black,fall,sports
fpi_30605,Nike Men Classic Jersey Grey Track Pants,Nike,1423,4.0,50.0,men,western,track-pants,Track Pants,bottomwear,casual,men;western;track-pants;casual;grey;summer;casual,Nike Men Classic Jersey Grey Track Pants. Grey Track Pants for men. Category: Bottomwear/Track Pants. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/30605.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/30605.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=30605.jpg,2024-01-01T00:00:00+00:00,grey,summer,casual
fpi_11348,Lee Men Navy Blue Powell Fit Jeans,Lee,1159,4.0,50.0,men,western,jeans,Jeans,bottomwear,casual,men;western;jeans;casual;navy blue;summer;casual,Lee Men Navy Blue Powell Fit Jeans. Navy Blue Jeans for men. Category: Bottomwear/Jeans. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/11348.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/11348.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=11348.jpg,2024-01-01T00:00:00+00:00,navy blue,summer,casual
fpi_21382,Manchester United Men Solid White Shorts,Manchester,1720,4.0,50.0,men,western,shorts,Shorts,bottomwear,casual,men;western;shorts;casual;white;fall;casual,Manchester United Men Solid White Shorts. White Shorts for men. Category: Bottomwear/Shorts. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/21382.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/21382.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=21382.jpg,2024-01-01T00:00:00+00:00,white,fall,casual
fpi_22590,Nike Men Solid Grey Shorts,Nike,1099,4.0,50.0,men,western,shorts,Shorts,bottomwear,sports,men;western;shorts;sports;grey;fall;sports,Nike Men Solid Grey Shorts. Grey Shorts for men. Category: Bottomwear/Shorts. Intended usage: Sports. Season: Fall.,fashion-product-images,images/fpi/22590.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/22590.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=22590.jpg,2024-01-01T00:00:00+00:00,grey,fall,sports
fpi_34053,Gini and Jony Boys Yellow 3/4 Length Pants,Gini,1312,4.0,50.0,men,western,capris,Capris,bottomwear,casual,men;western;capris;casual;yellow;summer;casual,Gini and Jony Boys Yellow 3/4 Length Pants. Yellow Capris for men. Category: Bottomwear/Capris. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/34053.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/34053.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=34053.jpg,2024-01-01T00:00:00+00:00,yellow,summer,casual
fpi_48066,French Connection Men Black Jeans,French,1749,4.0,50.0,men,western,jeans,Jeans,bottomwear,casual,men;western;jeans;casual;black;summer;casual,French Connection Men Black Jeans. Black Jeans for men. Category: Bottomwear/Jeans. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/48066.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/48066.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=48066.jpg,2024-01-01T00:00:00+00:00,black,summer,casual
fpi_27215,Doodle Kids Boy Striped Blue Shorts,Doodle,1759,4.0,50.0,men,western,shorts,Shorts,bottomwear,casual,men;western;shorts;casual;blue;summer;casual,Doodle Kids Boy Striped Blue Shorts. Blue Shorts for men. Category: Bottomwear/Shorts. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/27215.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/27215.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=27215.jpg,2024-01-01T00:00:00+00:00,blue,summer,casual
fpi_9777,ADIDAS Men Cress 3spespt Black Track Pants,ADIDAS,1232,4.0,50.0,men,western,track-pants,Track Pants,bottomwear,casual,men;western;track-pants;casual;black;fall;casual,ADIDAS Men Cress 3spespt Black Track Pants. Black Track Pants for men. Category: Bottomwear/Track Pants. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/9777.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/9777.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=9777.jpg,2024-01-01T00:00:00+00:00,black,fall,casual
fpi_43420,Spykar Men Blue Jeans,Spykar,1492,4.0,50.0,men,western,jeans,Jeans,bottomwear,casual,men;western;jeans;casual;blue;summer;casual,Spykar Men Blue Jeans. Blue Jeans for men. Category: Bottomwear/Jeans. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/43420.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/43420.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=43420.jpg,2024-01-01T00:00:00+00:00,blue,summer,casual
fpi_34203,Proline Men Charcoal Grey Track Pants,Proline,1787,4.0,50.0,men,western,track-pants,Track Pants,bottomwear,casual,men;western;track-pants;casual;charcoal;winter;casual,Proline Men Charcoal Grey Track Pants. Charcoal Track Pants for men. Category: Bottomwear/Track Pants. Intended usage: Casual. Season: Winter.,fashion-product-images,images/fpi/34203.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/34203.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=34203.jpg,2024-01-01T00:00:00+00:00,charcoal,winter,casual
fpi_39381,Peter England Men Party Black Jeans,Peter,1109,4.0,50.0,men,western,jeans,Jeans,bottomwear,casual,men;western;jeans;casual;black;summer;casual,Peter England Men Party Black Jeans. Black Jeans for men. Category: Bottomwear/Jeans. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/39381.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/39381.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=39381.jpg,2024-01-01T00:00:00+00:00,black,summer,casual
fpi_48387,French Connection Men Blue Jeans,French,1547,4.0,50.0,men,western,jeans,Jeans,bottomwear,casual,men;western;jeans;casual;blue;summer;casual,French Connection Men Blue Jeans. Blue Jeans for men. Category: Bottomwear/Jeans. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/48387.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/48387.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=48387.jpg,2024-01-01T00:00:00+00:00,blue,summer,casual
fpi_22994,2go Active Gear USA Men Charcoal Tiger Lounge Pants,2go,1380,4.0,50.0,men,western,lounge-pants,Lounge Pants,bottomwear,sports,men;western;lounge-pants;sports;charcoal;summer;sports,2go Active Gear USA Men Charcoal Tiger Lounge Pants. Charcoal Lounge Pants for men. Category: Loungewear and Nightwear/Lounge Pants. Intended usage: Sports. Season: Summer.,fashion-product-images,images/fpi/22994.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/22994.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=22994.jpg,2024-01-01T00:00:00+00:00,charcoal,summer,sports
fpi_11341,Lee Men Light Blue Chicago Fit Jeans,Lee,1376,4.0,50.0,men,western,jeans,Jeans,bottomwear,casual,men;western;jeans;casual;blue;summer;casual,Lee Men Light Blue Chicago Fit Jeans. Blue Jeans for men. Category: Bottomwear/Jeans. Intended usage: Casual. Season: Summer.,fashion-product-images,images/fpi/11341.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/11341.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=11341.jpg,2024-01-01T00:00:00+00:00,blue,summer,casual
fpi_7687,Puma Men's Long Logo Bermuda White Short,Puma,1672,4.0,50.0,men,western,shorts,Shorts,bottomwear,sports,men;western;shorts;sports;white;fall;sports,Puma Men's Long Logo Bermuda White Short. White Shorts for men. Category: Bottomwear/Shorts. Intended usage: Sports. Season: Fall.,fashion-product-images,images/fpi/7687.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/7687.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=7687.jpg,2024-01-01T00:00:00+00:00,white,fall,sports
fpi_11266,Indigo Nation Men Pv Plan(Mix & Max) Greyish Brown Trousers,Indigo,1639,4.0,50.0,men,western,trousers,Trousers,bottomwear,casual,men;western;trousers;casual;beige;fall;casual,Indigo Nation Men Pv Plan(Mix & Max) Greyish Brown Trousers. Beige Trousers for men. Category: Bottomwear/Trousers. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/11266.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/11266.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=11266.jpg,2024-01-01T00:00:00+00:00,beige,fall,casual
fpi_12538,Puma Men Solid Blue Track Pants,Puma,1384,4.0,50.0,men,western,track-pants,Track Pants,bottomwear,casual,men;western;track-pants;casual;blue;fall;casual,Puma Men Solid Blue Track Pants. Blue Track Pants for men. Category: Bottomwear/Track Pants. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/12538.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/12538.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=12538.jpg,2024-01-01T00:00:00+00:00,blue,fall,casual
fpi_16072,Highlander Men Solid Black Trouser,Highlander,1631,4.0,50.0,men,western,trousers,Trousers,bottomwear,casual,men;western;trousers;casual;black;fall;casual,Highlander Men Solid Black Trouser. Black Trousers for men. Category: Bottomwear/Trousers. Intended usage: Casual. Season: Fall.,fashion-product-images,images/fpi/16072.jpg,https://storage.googleapis.com/kagglesdsdata/datasets/13996/18817/images/16072.jpg,fashion-product-images,https://www.kaggle.com/datasets/paramaggarwal/fashion-product-images-small?select=16072.jpg,2024-01-01T00:00:00+00:00,black,fall,casual
